env,seed,lam,delta_exact,delta_learned,eps_score,delta_M,exact_decision,learned_decision,preserved
Env4_MiniGrid,3,0.366,-0.14450740600000003,-0.12521958257708582,0.019287823422914213,-0.14450740600000003,safe,safe,True
Env4_MiniGrid,3,0.367,-0.14503884700000003,-0.12575049407521632,0.019288352924783703,-0.14503884700000003,safe,safe,True
Env4_MiniGrid,3,0.368,-0.14557028800000002,-0.12628140557334683,0.019288882426653192,-0.14557028800000002,safe,safe,True
Env4_MiniGrid,3,0.369,-0.14610172900000004,-0.1268123170714773,0.019289411928522737,-0.14610172900000004,safe,safe,True
Env4_MiniGrid,3,0.37,-0.14663317000000003,-0.1273432285696078,0.019289941430392227,-0.14663317000000003,safe,safe,True
Env4_MiniGrid,3,0.371,-0.14716461100000003,-0.1278741400677383,0.019290470932261716,-0.14716461100000003,safe,safe,True
Env4_MiniGrid,3,0.372,-0.14769605200000002,-0.12840505156586882,0.019291000434131206,-0.14769605200000002,safe,safe,True
Env4_MiniGrid,3,0.373,-0.14822749300000004,-0.12893596306399932,0.019291529936000723,-0.14822749300000004,safe,safe,True
Env4_MiniGrid,3,0.374,-0.14875893400000004,-0.12946687456212982,0.019292059437870213,-0.14875893400000004,safe,safe,True
Env4_MiniGrid,3,0.375,-0.14929037500000003,-0.1299977860602603,0.01929258893973973,-0.14929037500000003,safe,safe,True
Env4_MiniGrid,3,0.376,-0.14982181600000002,-0.1305286975583908,0.01929311844160922,-0.14982181600000002,safe,safe,True
Env4_MiniGrid,3,0.377,-0.15035325700000002,-0.1310596090565213,0.01929364794347871,-0.15035325700000002,safe,safe,True
Env4_MiniGrid,3,0.378,-0.15088469800000004,-0.1315905205546518,0.019294177445348226,-0.15088469800000004,safe,safe,True
Env4_MiniGrid,3,0.379,-0.15141613900000003,-0.13212143205278232,0.019294706947217716,-0.15141613900000003,safe,safe,True
Env4_MiniGrid,3,0.38,-0.15194758000000003,-0.13265234355091282,0.019295236449087205,-0.15194758000000003,safe,safe,True
Env4_MiniGrid,3,0.381,-0.15247902100000002,-0.13318325504904333,0.019295765950956695,-0.15247902100000002,safe,safe,True
Env4_MiniGrid,3,0.382,-0.15301046200000004,-0.1337141665471738,0.01929629545282624,-0.15301046200000004,safe,safe,True
Env4_MiniGrid,3,0.383,-0.15354190300000004,-0.1342450780453043,0.01929682495469573,-0.15354190300000004,safe,safe,True
Env4_MiniGrid,3,0.384,-0.15407334400000003,-0.1347759895434348,0.01929735445656522,-0.15407334400000003,safe,safe,True
Env4_MiniGrid,3,0.385,-0.15460478500000002,-0.13530690104156531,0.01929788395843471,-0.15460478500000002,safe,safe,True
Env4_MiniGrid,3,0.386,-0.15513622600000004,-0.13583781253969582,0.019298413460304226,-0.15513622600000004,safe,safe,True
Env4_MiniGrid,3,0.387,-0.15566766700000004,-0.13636872403782632,0.019298942962173715,-0.15566766700000004,safe,safe,True
Env4_MiniGrid,3,0.388,-0.15619910800000003,-0.13689963553595683,0.019299472464043205,-0.15619910800000003,safe,safe,True
Env4_MiniGrid,3,0.389,-0.15673054900000002,-0.1374305470340873,0.019300001965912722,-0.15673054900000002,safe,safe,True
Env4_MiniGrid,3,0.39,-0.15726199000000005,-0.1379614585322178,0.01930053146778224,-0.15726199000000005,safe,safe,True
Env4_MiniGrid,3,0.391,-0.15779343100000004,-0.1384923700303483,0.01930106096965173,-0.15779343100000004,safe,safe,True
Env4_MiniGrid,3,0.392,-0.15832487200000003,-0.13902328152847881,0.01930159047152122,-0.15832487200000003,safe,safe,True
Env4_MiniGrid,3,0.393,-0.15885631300000003,-0.13955419302660932,0.019302119973390708,-0.15885631300000003,safe,safe,True
Env4_MiniGrid,3,0.394,-0.15938775400000005,-0.14008510452473982,0.019302649475260225,-0.15938775400000005,safe,safe,True
Env4_MiniGrid,3,0.395,-0.15991919500000004,-0.14061601602287033,0.019303178977129715,-0.15991919500000004,safe,safe,True
Env4_MiniGrid,3,0.396,-0.16045063600000004,-0.1411469275210008,0.019303708478999232,-0.16045063600000004,safe,safe,True
Env4_MiniGrid,3,0.397,-0.16098207700000003,-0.1416778390191313,0.01930423798086872,-0.16098207700000003,safe,safe,True
Env4_MiniGrid,3,0.398,-0.16151351800000005,-0.1422087505172618,0.01930476748273824,-0.16151351800000005,safe,safe,True
Env4_MiniGrid,3,0.399,-0.16204495900000004,-0.14273966201539232,0.019305296984607728,-0.16204495900000004,safe,safe,True
Env4_MiniGrid,3,0.4,-0.16257640000000004,-0.14327057351352282,0.019305826486477218,-0.16257640000000004,safe,safe,True
Env4_MiniGrid,3,0.401,-0.16310784100000003,-0.14380148501165332,0.019306355988346707,-0.16310784100000003,safe,safe,True
Env4_MiniGrid,3,0.402,-0.16363928200000005,-0.14433239650978383,0.019306885490216225,-0.16363928200000005,safe,safe,True
Env4_MiniGrid,3,0.403,-0.16417072300000005,-0.1448633080079143,0.019307414992085742,-0.16417072300000005,safe,safe,True
Env4_MiniGrid,3,0.404,-0.16470216400000004,-0.1453942195060448,0.01930794449395523,-0.16470216400000004,safe,safe,True
Env4_MiniGrid,3,0.405,-0.16523360500000003,-0.1459251310041753,0.01930847399582472,-0.16523360500000003,safe,safe,True
Env4_MiniGrid,3,0.406,-0.16576504600000005,-0.14645604250230582,0.019309003497694238,-0.16576504600000005,safe,safe,True
Env4_MiniGrid,3,0.407,-0.16629648700000002,-0.1469869540004363,0.019309532999563728,-0.16629648700000002,safe,safe,True
Env4_MiniGrid,3,0.408,-0.16682792800000001,-0.1475178654985668,0.019310062501433217,-0.16682792800000001,safe,safe,True
Env4_MiniGrid,3,0.409,-0.167359369,-0.14804877699669727,0.019310592003302735,-0.167359369,safe,safe,True
Env4_MiniGrid,3,0.41,-0.16789081000000003,-0.14857968849482778,0.019311121505172252,-0.16789081000000003,safe,safe,True
Env4_MiniGrid,3,0.411,-0.16842225100000002,-0.14911059999295828,0.01931165100704174,-0.16842225100000002,safe,safe,True
Env4_MiniGrid,3,0.412,-0.16895369200000002,-0.14964151149108879,0.01931218050891123,-0.16895369200000002,safe,safe,True
Env4_MiniGrid,3,0.413,-0.169485133,-0.1501724229892193,0.01931271001078072,-0.169485133,safe,safe,True
Env4_MiniGrid,3,0.414,-0.17001657400000003,-0.1507033344873498,0.019313239512650238,-0.17001657400000003,safe,safe,True
Env4_MiniGrid,3,0.415,-0.17054801500000003,-0.1512342459854803,0.019313769014519727,-0.17054801500000003,safe,safe,True
Env4_MiniGrid,3,0.416,-0.17107945600000002,-0.15176515748361077,0.019314298516389244,-0.17107945600000002,safe,safe,True
Env4_MiniGrid,3,0.417,-0.171610897,-0.15229606898174128,0.019314828018258734,-0.171610897,safe,safe,True
Env4_MiniGrid,3,0.418,-0.17214233800000003,-0.15282698047987178,0.01931535752012825,-0.17214233800000003,safe,safe,True
Env4_MiniGrid,3,0.419,-0.17267377900000003,-0.1533578919780023,0.01931588702199774,-0.17267377900000003,safe,safe,True
Env4_MiniGrid,3,0.42,-0.17320522000000002,-0.1538888034761328,0.01931641652386723,-0.17320522000000002,safe,safe,True
Env4_MiniGrid,3,0.421,-0.17373666100000001,-0.1544197149742633,0.01931694602573672,-0.17373666100000001,safe,safe,True
Env4_MiniGrid,3,0.422,-0.17426810200000004,-0.1549506264723938,0.019317475527606237,-0.17426810200000004,safe,safe,True
Env4_MiniGrid,3,0.423,-0.17479954300000003,-0.15548153797052428,0.019318005029475754,-0.17479954300000003,safe,safe,True
Env4_MiniGrid,3,0.424,-0.17533098400000002,-0.15601244946865478,0.019318534531345244,-0.17533098400000002,safe,safe,True
Env4_MiniGrid,3,0.425,-0.17586242500000002,-0.15654336096678528,0.019319064033214733,-0.17586242500000002,safe,safe,True
Env4_MiniGrid,3,0.426,-0.17639386600000004,-0.1570742724649158,0.01931959353508425,-0.17639386600000004,safe,safe,True
Env4_MiniGrid,3,0.427,-0.17692530700000003,-0.1576051839630463,0.01932012303695374,-0.17692530700000003,safe,safe,True
Env4_MiniGrid,3,0.428,-0.17745674800000003,-0.1581360954611768,0.01932065253882323,-0.17745674800000003,safe,safe,True
Env4_MiniGrid,3,0.429,-0.17798818900000002,-0.15866700695930727,0.019321182040692747,-0.17798818900000002,safe,safe,True
Env4_MiniGrid,3,0.43,-0.17851963000000004,-0.15919791845743778,0.019321711542562264,-0.17851963000000004,safe,safe,True
Env4_MiniGrid,3,0.431,-0.17905107100000003,-0.15972882995556828,0.019322241044431754,-0.17905107100000003,safe,safe,True
Env4_MiniGrid,3,0.432,-0.17958251200000003,-0.16025974145369878,0.019322770546301243,-0.17958251200000003,safe,safe,True
Env4_MiniGrid,3,0.433,-0.18011395300000002,-0.1607906529518293,0.019323300048170733,-0.18011395300000002,safe,safe,True
Env4_MiniGrid,3,0.434,-0.18064539400000004,-0.1613215644499598,0.01932382955004025,-0.18064539400000004,safe,safe,True
Env4_MiniGrid,3,0.435,-0.18117683500000004,-0.1618524759480903,0.01932435905190974,-0.18117683500000004,safe,safe,True
Env4_MiniGrid,3,0.436,-0.18170827600000003,-0.16238338744622077,0.019324888553779257,-0.18170827600000003,safe,safe,True
Env4_MiniGrid,3,0.437,-0.18223971700000002,-0.16291429894435128,0.019325418055648746,-0.18223971700000002,safe,safe,True
Env4_MiniGrid,3,0.438,-0.18277115800000004,-0.16344521044248178,0.019325947557518264,-0.18277115800000004,safe,safe,True
Env4_MiniGrid,3,0.439,-0.18330259900000004,-0.16397612194061228,0.019326477059387753,-0.18330259900000004,safe,safe,True
Env4_MiniGrid,3,0.44,-0.18383404000000003,-0.1645070334387428,0.019327006561257243,-0.18383404000000003,safe,safe,True
Env4_MiniGrid,3,0.441,-0.18436548100000003,-0.1650379449368733,0.019327536063126732,-0.18436548100000003,safe,safe,True
Env4_MiniGrid,3,0.442,-0.18489692200000005,-0.1655688564350038,0.01932806556499625,-0.18489692200000005,safe,safe,True
Env4_MiniGrid,3,0.443,-0.18542836300000004,-0.16609976793313427,0.019328595066865767,-0.18542836300000004,safe,safe,True
Env4_MiniGrid,3,0.444,-0.18595980400000003,-0.16663067943126478,0.019329124568735256,-0.18595980400000003,safe,safe,True
Env4_MiniGrid,3,0.445,-0.18649124500000003,-0.16716159092939528,0.019329654070604746,-0.18649124500000003,safe,safe,True
Env4_MiniGrid,3,0.446,-0.18702268600000005,-0.16769250242752579,0.019330183572474263,-0.18702268600000005,safe,safe,True
Env4_MiniGrid,3,0.447,-0.18755412700000004,-0.1682234139256563,0.019330713074343753,-0.18755412700000004,safe,safe,True
Env4_MiniGrid,3,0.448,-0.18808556800000004,-0.1687543254237868,0.019331242576213242,-0.18808556800000004,safe,safe,True
Env4_MiniGrid,3,0.449,-0.18861700900000003,-0.1692852369219173,0.019331772078082732,-0.18861700900000003,safe,safe,True
Env4_MiniGrid,3,0.45,-0.18914845000000005,-0.16981614842004777,0.019332301579952277,-0.18914845000000005,safe,safe,True
Env4_MiniGrid,3,0.451,-0.18967989100000004,-0.17034705991817828,0.019332831081821766,-0.18967989100000004,safe,safe,True
Env4_MiniGrid,3,0.452,-0.19021133200000004,-0.17087797141630878,0.019333360583691256,-0.19021133200000004,safe,safe,True
Env4_MiniGrid,3,0.453,-0.19074277300000003,-0.1714088829144393,0.019333890085560745,-0.19074277300000003,safe,safe,True
Env4_MiniGrid,3,0.454,-0.19127421400000005,-0.1719397944125698,0.019334419587430263,-0.19127421400000005,safe,safe,True
Env4_MiniGrid,3,0.455,-0.19180565500000005,-0.1724707059107003,0.019334949089299752,-0.19180565500000005,safe,safe,True
Env4_MiniGrid,3,0.456,-0.19233709600000004,-0.1730016174088308,0.01933547859116924,-0.19233709600000004,safe,safe,True
Env4_MiniGrid,3,0.457,-0.19286853700000003,-0.17353252890696128,0.01933600809303876,-0.19286853700000003,safe,safe,True
Env4_MiniGrid,3,0.458,-0.19339997800000006,-0.17406344040509178,0.019336537594908276,-0.19339997800000006,safe,safe,True
Env4_MiniGrid,3,0.459,-0.19393141900000005,-0.17459435190322228,0.019337067096777766,-0.19393141900000005,safe,safe,True
Env4_MiniGrid,3,0.46,-0.19446286000000004,-0.1751252634013528,0.019337596598647255,-0.19446286000000004,safe,safe,True
Env4_MiniGrid,3,0.461,-0.19499430100000004,-0.1756561748994833,0.019338126100516745,-0.19499430100000004,safe,safe,True
Env4_MiniGrid,3,0.462,-0.19552574200000006,-0.1761870863976138,0.019338655602386262,-0.19552574200000006,safe,safe,True
Env4_MiniGrid,3,0.463,-0.19605718300000005,-0.1767179978957443,0.01933918510425575,-0.19605718300000005,safe,safe,True
Env4_MiniGrid,3,0.464,-0.19658862400000005,-0.17724890939387478,0.01933971460612527,-0.19658862400000005,safe,safe,True
Env4_MiniGrid,3,0.465,-0.19712006500000004,-0.17777982089200528,0.01934024410799476,-0.19712006500000004,safe,safe,True
Env4_MiniGrid,3,0.466,-0.19765150600000006,-0.17831073239013578,0.019340773609864276,-0.19765150600000006,safe,safe,True
Env4_MiniGrid,3,0.467,-0.19818294700000005,-0.1788416438882663,0.019341303111733765,-0.19818294700000005,safe,safe,True
Env4_MiniGrid,3,0.468,-0.19871438800000005,-0.1793725553863968,0.019341832613603255,-0.19871438800000005,safe,safe,True
Env4_MiniGrid,3,0.469,-0.199245829,-0.17990346688452727,0.019342362115472744,-0.199245829,safe,safe,True
Env4_MiniGrid,3,0.47,-0.19977727000000003,-0.18043437838265775,0.01934289161734229,-0.19977727000000003,safe,safe,True
Env4_MiniGrid,3,0.471,-0.20030871100000003,-0.18096528988078825,0.01934342111921178,-0.20030871100000003,safe,safe,True
Env4_MiniGrid,3,0.472,-0.20084015200000005,-0.18149620137891875,0.019343950621081296,-0.20084015200000005,safe,safe,True
Env4_MiniGrid,3,0.473,-0.20137159300000002,-0.18202711287704926,0.019344480122950758,-0.20137159300000002,safe,safe,True
Env4_MiniGrid,3,0.474,-0.20190303400000004,-0.18255802437517976,0.019345009624820275,-0.20190303400000004,safe,safe,True
Env4_MiniGrid,3,0.475,-0.202434475,-0.18308893587331027,0.019345539126689737,-0.202434475,safe,safe,True
Env4_MiniGrid,3,0.476,-0.20296591600000002,-0.18361984737144077,0.019346068628559254,-0.20296591600000002,safe,safe,True
Env4_MiniGrid,3,0.477,-0.20349735700000005,-0.18415075886957127,0.01934659813042877,-0.20349735700000005,safe,safe,True
Env4_MiniGrid,3,0.478,-0.204028798,-0.18468167036770178,0.019347127632298233,-0.204028798,safe,safe,True
Env4_MiniGrid,3,0.479,-0.20456023900000003,-0.18521258186583228,0.01934765713416775,-0.20456023900000003,safe,safe,True
Env4_MiniGrid,3,0.48,-0.20509168000000005,-0.18574349336396273,0.019348186636037323,-0.20509168000000005,safe,safe,True
Env4_MiniGrid,3,0.481,-0.20562312100000002,-0.18627440486209323,0.019348716137906785,-0.20562312100000002,safe,safe,True
Env4_MiniGrid,3,0.482,-0.20615456200000004,-0.18680531636022374,0.019349245639776302,-0.20615456200000004,safe,safe,True
Env4_MiniGrid,3,0.483,-0.206686003,-0.18733622785835424,0.019349775141645764,-0.206686003,safe,safe,True
Env4_MiniGrid,3,0.484,-0.20721744400000003,-0.18786713935648475,0.01935030464351528,-0.20721744400000003,safe,safe,True
Env4_MiniGrid,3,0.485,-0.20774888500000005,-0.18839805085461525,0.0193508341453848,-0.20774888500000005,safe,safe,True
Env4_MiniGrid,3,0.486,-0.20828032600000002,-0.18892896235274576,0.01935136364725426,-0.20828032600000002,safe,safe,True
Env4_MiniGrid,3,0.487,-0.20881176700000004,-0.18945987385087626,0.019351893149123778,-0.20881176700000004,safe,safe,True
Env4_MiniGrid,3,0.488,-0.20934320800000006,-0.18999078534900676,0.019352422650993295,-0.20934320800000006,safe,safe,True
Env4_MiniGrid,3,0.489,-0.20987464900000002,-0.19052169684713727,0.019352952152862757,-0.20987464900000002,safe,safe,True
Env4_MiniGrid,3,0.49,-0.21040609000000005,-0.19105260834526777,0.019353481654732274,-0.21040609000000005,safe,safe,True
Env4_MiniGrid,3,0.491,-0.210937531,-0.19158351984339828,0.019354011156601736,-0.210937531,safe,safe,True
Env4_MiniGrid,3,0.492,-0.21146897200000003,-0.19211443134152878,0.019354540658471253,-0.21146897200000003,safe,safe,True
Env4_MiniGrid,3,0.493,-0.21200041300000005,-0.19264534283965928,0.01935507016034077,-0.21200041300000005,safe,safe,True
Env4_MiniGrid,3,0.494,-0.21253185400000002,-0.19317625433778973,0.019355599662210288,-0.21253185400000002,safe,safe,True
Env4_MiniGrid,3,0.495,-0.21306329500000004,-0.19370716583592024,0.019356129164079805,-0.21306329500000004,safe,safe,True
Env4_MiniGrid,3,0.496,-0.21359473600000006,-0.19423807733405074,0.019356658665949322,-0.21359473600000006,safe,safe,True
Env4_MiniGrid,3,0.497,-0.21412617700000003,-0.19476898883218124,0.019357188167818784,-0.21412617700000003,safe,safe,True
Env4_MiniGrid,3,0.498,-0.21465761800000005,-0.19529990033031175,0.0193577176696883,-0.21465761800000005,safe,safe,True
Env4_MiniGrid,3,0.499,-0.21518905900000002,-0.19583081182844225,0.019358247171557763,-0.21518905900000002,safe,safe,True
Env4_MiniGrid,3,0.5,-0.21572050000000004,-0.19636172332657276,0.01935877667342728,-0.21572050000000004,safe,safe,True
Env4_MiniGrid,3,0.501,-0.21625194100000006,-0.19689263482470326,0.019359306175296798,-0.21625194100000006,safe,safe,True
Env4_MiniGrid,3,0.502,-0.21678338200000002,-0.19742354632283377,0.01935983567716626,-0.21678338200000002,safe,safe,True
Env4_MiniGrid,3,0.503,-0.21731482300000005,-0.19795445782096427,0.019360365179035777,-0.21731482300000005,safe,safe,True
Env4_MiniGrid,3,0.504,-0.217846264,-0.19848536931909477,0.01936089468090524,-0.217846264,safe,safe,True
Env4_MiniGrid,3,0.505,-0.21837770500000003,-0.19901628081722528,0.019361424182774756,-0.21837770500000003,safe,safe,True
Env4_MiniGrid,3,0.506,-0.21890914600000005,-0.19954719231535578,0.019361953684644273,-0.21890914600000005,safe,safe,True
Env4_MiniGrid,3,0.507,-0.21944058700000002,-0.20007810381348623,0.01936248318651379,-0.21944058700000002,safe,safe,True
Env4_MiniGrid,3,0.508,-0.21997202800000004,-0.20060901531161673,0.019363012688383308,-0.21997202800000004,safe,safe,True
Env4_MiniGrid,3,0.509,-0.22050346900000006,-0.20113992680974724,0.019363542190252825,-0.22050346900000006,safe,safe,True
Env4_MiniGrid,3,0.51,-0.22103491000000003,-0.20167083830787774,0.019364071692122287,-0.22103491000000003,safe,safe,True
Env4_MiniGrid,3,0.511,-0.22156635100000005,-0.20220174980600825,0.019364601193991804,-0.22156635100000005,safe,safe,True
Env4_MiniGrid,3,0.512,-0.22209779200000002,-0.20273266130413875,0.019365130695861266,-0.22209779200000002,safe,safe,True
Env4_MiniGrid,3,0.513,-0.22262923300000004,-0.20326357280226925,0.019365660197730783,-0.22262923300000004,safe,safe,True
Env4_MiniGrid,3,0.514,-0.22316067400000006,-0.20379448430039976,0.0193661896996003,-0.22316067400000006,safe,safe,True
Env4_MiniGrid,3,0.515,-0.22369211500000002,-0.20432539579853026,0.019366719201469762,-0.22369211500000002,safe,safe,True
Env4_MiniGrid,3,0.516,-0.22422355600000005,-0.20485630729666077,0.01936724870333928,-0.22422355600000005,safe,safe,True
Env4_MiniGrid,3,0.517,-0.22475499700000007,-0.20538721879479127,0.019367778205208797,-0.22475499700000007,safe,safe,True
Env4_MiniGrid,3,0.518,-0.22528643800000003,-0.20591813029292177,0.01936830770707826,-0.22528643800000003,safe,safe,True
Env4_MiniGrid,3,0.519,-0.22581787900000005,-0.20644904179105228,0.019368837208947776,-0.22581787900000005,safe,safe,True
Env4_MiniGrid,3,0.52,-0.22634932000000002,-0.20697995328918278,0.019369366710817237,-0.22634932000000002,safe,safe,True
Env4_MiniGrid,3,0.521,-0.22688076100000004,-0.20751086478731323,0.01936989621268681,-0.22688076100000004,safe,safe,True
Env4_MiniGrid,3,0.522,-0.22741220200000006,-0.20804177628544374,0.019370425714556327,-0.22741220200000006,safe,safe,True
Env4_MiniGrid,3,0.523,-0.22794364300000003,-0.20857268778357424,0.01937095521642579,-0.22794364300000003,safe,safe,True
Env4_MiniGrid,3,0.524,-0.22847508400000005,-0.20910359928170474,0.019371484718295306,-0.22847508400000005,safe,safe,True
Env4_MiniGrid,3,0.525,-0.22900652500000007,-0.20963451077983525,0.019372014220164824,-0.22900652500000007,safe,safe,True
Env4_MiniGrid,3,0.526,-0.22953796600000004,-0.21016542227796575,0.019372543722034286,-0.22953796600000004,safe,safe,True
Env4_MiniGrid,3,0.527,-0.23006940700000006,-0.21069633377609626,0.019373073223903803,-0.23006940700000006,safe,safe,True
Env4_MiniGrid,3,0.528,-0.23060084800000002,-0.21122724527422676,0.019373602725773265,-0.23060084800000002,safe,safe,True
Env4_MiniGrid,3,0.529,-0.23113228900000005,-0.21175815677235726,0.019374132227642782,-0.23113228900000005,safe,safe,True
Env4_MiniGrid,3,0.53,-0.23166373000000007,-0.21228906827048777,0.0193746617295123,-0.23166373000000007,safe,safe,True
Env4_MiniGrid,3,0.531,-0.23219517100000003,-0.21281997976861827,0.01937519123138176,-0.23219517100000003,safe,safe,True
Env4_MiniGrid,3,0.532,-0.23272661200000005,-0.21335089126674878,0.019375720733251278,-0.23272661200000005,safe,safe,True
Env4_MiniGrid,3,0.533,-0.23325805300000008,-0.21388180276487928,0.019376250235120795,-0.23325805300000008,safe,safe,True
Env4_MiniGrid,3,0.534,-0.23378949400000004,-0.21441271426300978,0.019376779736990257,-0.23378949400000004,safe,safe,True
Env4_MiniGrid,3,0.535,-0.23432093500000006,-0.21494362576114023,0.01937730923885983,-0.23432093500000006,safe,safe,True
Env4_MiniGrid,3,0.536,-0.23485237600000003,-0.21547453725927074,0.019377838740729292,-0.23485237600000003,safe,safe,True
Env4_MiniGrid,3,0.537,-0.23538381700000005,-0.21600544875740124,0.01937836824259881,-0.23538381700000005,safe,safe,True
Env4_MiniGrid,3,0.538,-0.23591525800000007,-0.21653636025553175,0.019378897744468326,-0.23591525800000007,safe,safe,True
Env4_MiniGrid,3,0.539,-0.23644669900000004,-0.21706727175366225,0.019379427246337788,-0.23644669900000004,safe,safe,True
Env4_MiniGrid,3,0.54,-0.23697814000000006,-0.21759818325179275,0.019379956748207305,-0.23697814000000006,safe,safe,True
Env4_MiniGrid,3,0.541,-0.23750958100000008,-0.21812909474992326,0.019380486250076823,-0.23750958100000008,safe,safe,True
Env4_MiniGrid,3,0.542,-0.23804102200000005,-0.21866000624805376,0.019381015751946284,-0.23804102200000005,safe,safe,True
Env4_MiniGrid,3,0.543,-0.23857246300000007,-0.21919091774618427,0.0193815452538158,-0.23857246300000007,safe,safe,True
Env4_MiniGrid,3,0.544,-0.23910390400000003,-0.21972182924431477,0.019382074755685264,-0.23910390400000003,safe,safe,True
Env4_MiniGrid,3,0.545,-0.23963534500000006,-0.22025274074244527,0.01938260425755478,-0.23963534500000006,safe,safe,True
Env4_MiniGrid,3,0.546,-0.24016678600000008,-0.22078365224057578,0.019383133759424298,-0.24016678600000008,safe,safe,True
Env4_MiniGrid,3,0.547,-0.24069822700000004,-0.22131456373870628,0.01938366326129376,-0.24069822700000004,safe,safe,True
Env4_MiniGrid,3,0.548,-0.24122966800000006,-0.22184547523683673,0.019384192763163333,-0.24122966800000006,safe,safe,True
Env4_MiniGrid,3,0.549,-0.24176110900000009,-0.22237638673496724,0.01938472226503285,-0.24176110900000009,safe,safe,True
Env4_MiniGrid,3,0.55,-0.24229255000000005,-0.22290729823309774,0.01938525176690231,-0.24229255000000005,safe,safe,True
Env4_MiniGrid,3,0.551,-0.24282399100000007,-0.22343820973122824,0.01938578126877183,-0.24282399100000007,safe,safe,True
Env4_MiniGrid,3,0.552,-0.24335543200000004,-0.22396912122935875,0.01938631077064129,-0.24335543200000004,safe,safe,True
Env4_MiniGrid,3,0.553,-0.24388687300000006,-0.22450003272748925,0.019386840272510808,-0.24388687300000006,safe,safe,True
Env4_MiniGrid,3,0.554,-0.24441831400000008,-0.22503094422561976,0.019387369774380325,-0.24441831400000008,safe,safe,True
Env4_MiniGrid,3,0.555,-0.24494975500000005,-0.22556185572375026,0.019387899276249787,-0.24494975500000005,safe,safe,True
Env4_MiniGrid,3,0.556,-0.24548119600000007,-0.22609276722188076,0.019388428778119304,-0.24548119600000007,safe,safe,True
Env4_MiniGrid,3,0.557,-0.2460126370000001,-0.22662367872001127,0.01938895827998882,-0.2460126370000001,safe,safe,True
Env4_MiniGrid,3,0.558,-0.24654407800000006,-0.22715459021814177,0.019389487781858283,-0.24654407800000006,safe,safe,True
Env4_MiniGrid,3,0.559,-0.24707551900000008,-0.22768550171627228,0.0193900172837278,-0.24707551900000008,safe,safe,True
Env4_MiniGrid,3,0.56,-0.24760696000000004,-0.22821641321440278,0.019390546785597262,-0.24760696000000004,safe,safe,True
Env4_MiniGrid,3,0.561,-0.24813840100000006,-0.22874732471253328,0.01939107628746678,-0.24813840100000006,safe,safe,True
Env4_MiniGrid,3,0.562,-0.24866984200000009,-0.22927823621066373,0.019391605789336352,-0.24866984200000009,safe,safe,True
Env4_MiniGrid,3,0.563,-0.249201283,-0.22980914770879418,0.019392135291205814,-0.249201283,safe,safe,True
Env4_MiniGrid,3,0.564,-0.24973272400000002,-0.23034005920692469,0.01939266479307533,-0.24973272400000002,safe,safe,True
Env4_MiniGrid,3,0.565,-0.25026416500000004,-0.2308709707050552,0.01939319429494485,-0.25026416500000004,safe,safe,True
Env4_MiniGrid,3,0.566,-0.250795606,-0.2314018822031857,0.01939372379681431,-0.250795606,safe,safe,True
Env4_MiniGrid,3,0.567,-0.251327047,-0.2319327937013162,0.019394253298683828,-0.251327047,safe,safe,True
Env4_MiniGrid,3,0.568,-0.251858488,-0.2324637051994467,0.01939478280055329,-0.251858488,safe,safe,True
Env4_MiniGrid,3,0.569,-0.252389929,-0.2329946166975772,0.019395312302422807,-0.252389929,safe,safe,True
Env4_MiniGrid,3,0.57,-0.25292137000000003,-0.2335255281957077,0.019395841804292324,-0.25292137000000003,safe,safe,True
Env4_MiniGrid,3,0.571,-0.253452811,-0.23405643969383821,0.019396371306161786,-0.253452811,safe,safe,True
Env4_MiniGrid,3,0.572,-0.253984252,-0.23458735119196872,0.019396900808031303,-0.253984252,safe,safe,True
Env4_MiniGrid,3,0.573,-0.25451569300000004,-0.23511826269009922,0.01939743030990082,-0.25451569300000004,safe,safe,True
Env4_MiniGrid,3,0.574,-0.255047134,-0.23564917418822967,0.019397959811770338,-0.255047134,safe,safe,True
Env4_MiniGrid,3,0.575,-0.25557857500000003,-0.23618008568636017,0.019398489313639855,-0.25557857500000003,safe,safe,True
Env4_MiniGrid,3,0.576,-0.256110016,-0.23671099718449068,0.019399018815509317,-0.256110016,safe,safe,True
Env4_MiniGrid,3,0.577,-0.256641457,-0.23724190868262118,0.019399548317378834,-0.256641457,safe,safe,True
Env4_MiniGrid,3,0.578,-0.25717289800000004,-0.2377728201807517,0.01940007781924835,-0.25717289800000004,safe,safe,True
Env4_MiniGrid,3,0.579,-0.257704339,-0.2383037316788822,0.019400607321117813,-0.257704339,safe,safe,True
Env4_MiniGrid,3,0.58,-0.25823578,-0.2388346431770127,0.01940113682298733,-0.25823578,safe,safe,True
Env4_MiniGrid,3,0.581,-0.25876722100000005,-0.2393655546751432,0.019401666324856848,-0.25876722100000005,safe,safe,True
Env4_MiniGrid,3,0.582,-0.259298662,-0.2398964661732737,0.01940219582672631,-0.259298662,safe,safe,True
Env4_MiniGrid,3,0.583,-0.25983010300000003,-0.2404273776714042,0.019402725328595827,-0.25983010300000003,safe,safe,True
Env4_MiniGrid,3,0.584,-0.260361544,-0.2409582891695347,0.01940325483046529,-0.260361544,safe,safe,True
Env4_MiniGrid,3,0.585,-0.260892985,-0.24148920066766522,0.019403784332334806,-0.260892985,safe,safe,True
