seed,lam,delta_exact,delta_learned,eps_score,delta_M,exact_decision,learned_decision,score_error,exact_margin,within_margin,preserved
0,0.122,-0.014835802000000023,-0.017200540041989856,-0.0023647380419898334,-0.014835802000000023,safe,safe,0.0023647380419898334,0.014835802000000023,True,True
0,0.123,-0.015367243000000017,-0.017730851459750216,-0.0023636084597501994,-0.015367243000000017,safe,safe,0.0023636084597501994,0.015367243000000017,True,True
0,0.124,-0.015898684000000024,-0.01826116287751056,-0.0023624788775105376,-0.015898684000000024,safe,safe,0.0023624788775105376,0.015898684000000024,True,True
0,0.125,-0.016430125000000018,-0.01879147429527092,-0.0023613492952709036,-0.016430125000000018,safe,safe,0.0023613492952709036,0.016430125000000018,True,True
0,0.126,-0.01696156600000001,-0.01932178571303128,-0.0023602197130312697,-0.01696156600000001,safe,safe,0.0023602197130312697,0.01696156600000001,True,True
0,0.127,-0.01749300700000002,-0.019852097130791627,-0.002359090130791608,-0.01749300700000002,safe,safe,0.002359090130791608,0.01749300700000002,True,True
0,0.128,-0.018024448000000012,-0.020382408548551986,-0.002357960548551974,-0.018024448000000012,safe,safe,0.002357960548551974,0.018024448000000012,True,True
0,0.129,-0.01855588900000002,-0.020912719966312332,-0.002356830966312312,-0.01855588900000002,safe,safe,0.002356830966312312,0.01855588900000002,True,True
0,0.13,-0.019087330000000013,-0.02144303138407269,-0.002355701384072678,-0.019087330000000013,safe,safe,0.002355701384072678,0.019087330000000013,True,True
0,0.131,-0.01961877100000002,-0.021973342801833037,-0.0023545718018330164,-0.01961877100000002,safe,safe,0.0023545718018330164,0.01961877100000002,True,True
0,0.132,-0.020150212000000015,-0.022503654219593397,-0.0023534422195933824,-0.020150212000000015,safe,safe,0.0023534422195933824,0.020150212000000015,True,True
0,0.133,-0.020681653000000022,-0.023033965637353743,-0.0023523126373537206,-0.020681653000000022,safe,safe,0.0023523126373537206,0.020681653000000022,True,True
0,0.134,-0.021213094000000016,-0.023564277055114102,-0.0023511830551140867,-0.021213094000000016,safe,safe,0.0023511830551140867,0.021213094000000016,True,True
0,0.135,-0.021744535000000023,-0.024094588472874448,-0.002350053472874425,-0.021744535000000023,safe,safe,0.002350053472874425,0.021744535000000023,True,True
0,0.136,-0.022275976000000017,-0.024624899890634808,-0.002348923890634791,-0.022275976000000017,safe,safe,0.002348923890634791,0.022275976000000017,True,True
0,0.137,-0.022807417000000024,-0.025155211308395153,-0.002347794308395129,-0.022807417000000024,safe,safe,0.002347794308395129,0.022807417000000024,True,True
0,0.138,-0.023338858000000018,-0.025685522726155513,-0.002346664726155495,-0.023338858000000018,safe,safe,0.002346664726155495,0.023338858000000018,True,True
0,0.139,-0.023870299000000025,-0.02621583414391586,-0.0023455351439158334,-0.023870299000000025,safe,safe,0.0023455351439158334,0.023870299000000025,True,True
0,0.14,-0.02440174000000002,-0.02674614556167622,-0.0023444055616761994,-0.02440174000000002,safe,safe,0.0023444055616761994,0.02440174000000002,True,True
0,0.141,-0.024933181000000013,-0.02727645697943655,-0.0023432759794365376,-0.024933181000000013,safe,safe,0.0023432759794365376,0.024933181000000013,True,True
0,0.142,-0.025464622000000006,-0.02780676839719691,-0.0023421463971969037,-0.025464622000000006,safe,safe,0.0023421463971969037,0.025464622000000006,True,True
